Original File Name,processed_raga_names,Detected_Raaga1,Final Selected File,Unnamed: 0,0,Archive No.,Audio_Number,Remarks,Artist Karnatic,Artist Hindustani Music,Artist Others,Singer,Instrument,Vocals,Type,Accompanist,Raga,Tala,Bol,Gharana,Doha,Kaand,Compositions,Occasion,Participants,Director,Producer,Composer,Narrator,Lyricist,Episode,First Line of Song,Items,State / Region,Performers Conductor,Creation Date,Modification Date,Modified By,Track Count,Track Version Count,Unnamed: 35,count_col1,number of 30 second files
8028-1-1.wav,Chandrakauns,Chandrakauns,,736,876,IN-AIR-DSA-GT-M00-022096,8028-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY BALDEV SHARAN NARANG (TAAL-VILAMBIT  KHYAL  IN EK TAAL & DRUT IN TEEN TAAL) PART 02,,,,BALDEV SHARAN NARANG,,,Vocal,"TABLA-  SHRI KALE RAM,   SARANGI-  SHEMANDER PAL SINGH",CHANDRAKAUNS (NIGHT),TEEN TAL,LAGI LAGAN MORI,,,,,RAVIVASURIYA AKHIL BHRTIYA SANGEET SHABHA,"TABLA-  SHRI KALE RAM,   SARANGI-  SHEMANDER PAL SINGH",,,,,,PART 02,,,,,04-02-2015 15:26,04-02-2015 15:26,Ingest,1,1,,1,57
11685-1-1.wav,Chandrakauns,Chandrakauns,,3078,3218,IN-AIR-DSA-GT-M00-024185,11685-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY SHARAD SUTAVANE,,SHARAD SUTAVANE (VOCAL),,SHARAD SUTAVANE,,,Vocal," TABLA-  PANDIT MADAN MISHR,   HARMONIUM-  ANANT KEMKAR",CHANDRAKAUNS (NIGHT),EK TAL,YEH MOH MAN MAIN BASAT HAI,,,,,AKHIL BHARTIYA RAVIVASRIYA SANGEET SABHA,,,,,,,PART 02,YEH MOH MAN MAIN BASAT HAI,,MUMBAI,,27-05-2015 11:24,27-05-2015 11:24,Ingest,1,1,,1,58
14504-1-1.wav,Chandrakauns,Chandrakauns,,5230,5370,IN-AIR-DSA-GT-M00-032555,14504-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY VIDUSHI SHANNO KHURANA,,,,,,,Vocal,  HARMONIUM-   REHMAN QURESHI  SARANGI-  PT. BHARAT BHUSHAN GOSWAMI,CHANDRAKAUNS (NIGHT),EK TAL,GHANSHYAM AAYE,,,,,RAVIVARSARIYA AKHIL BHARATIYA SANGEET SABHA,,,,,,,CUT-01,,,,,24-07-2015 16:15,24-07-2015 16:15,Ingest,1,1,,1,71
14550-1-1.wav,Shuddha_kalyan,Shuddha- Kalyan,SHUDHA_KALYAN--2481.wav,5240,5380,IN-AIR-DSA-GT-M00-032565,14550-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY PT. VIDYADHAR VYAS,,VIDYADHAR VYAS (VOCAL),,,,,Vocal, TABLA-   PT. ANAND GOPAL BANDOPADHYAY   HARMONIUM-   RUP SHREE BHATTACHARYA,SHUDDHA KALYAN (EVENING),EK TAL,,,,,,RAVIVARSARIYA AKHIL BHARATIYA SANGEET SABHA,,,,,,,CUT-01,,,,,27-07-2015 14:25,27-07-2015 14:25,Ingest,1,1,,1,88
12279-1-1.wav,Khamaj,Khamaj,,3618,3758,IN-AIR-DSA-GT-M00-024349,12279-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY KOYAL DAS GUPTA,,,,KOYAL DAS GUPTA,,,Vocal," TABLA-  PARIMAL CHAKRABORTY,   HARMONIUM-  HIRAMMOY MITRA",KHAMAJ (NIGHT),,,,,,DADRA,NATIONAL PROGRAMME OF MUSIC,,,,,,,PART 05,,,KOLKATA,,08-06-2015 13:04,08-06-2015 13:04,Ingest,1,1,,1,12
10711-1-1.wav,Durga,DURGA,,2376,2516,IN-AIR-DSA-GT-M00-023892,10711-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY SHRI GANAPATHI BHAT HAASANGI, PART- 02",,GANAPATI BHAT (VOCAL),,SHRI GANAPATHI BHAT HAASANGI,,,Vocal," TABLA-  PRASUN CHATTERJEE,   HARMONIUM-   MOHAN MUNGRE",DURGA (NIGHT),ROOPAK,) ROOP JO BANA,,,,,AKASHVANI SANGEET SAMMELAN-2013,,,,,,,PART 02,ROOP JO BANA,,BANGALORE,,07-05-2015 11:43,07-05-2015 11:43,Ingest,1,1,,1,54
14040-1-1.wav,Kafi_malhar,KAFI MALHAR,,4875,5015,IN-AIR-DSA-GT-M00-032413,14040-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY PT. LAKSHMAN PRASAD JAIPURWALE,,,,,,,Vocal,,KAFI MALHAR (NIGHT),,AAJ KARI GHATA GHOOM KAR AAYE,,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,CUT-01,,,,,10-07-2015 16:02,10-07-2015 16:02,Ingest,1,1,,1,23
10782-1-1.wav,Chayanat,CHAYANAT,,2435,2575,IN-AIR-DSA-GT-M00-023916,10782-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY RITA ROY,,,,RITA ROY,,,Vocal,,CHAYANAT (NIGHT),EK TAL,AI RI AB GUNDH LAO RI,,,,VILAMBIT KHAYAL,NATIONAL PROGRAMME OF MUSIC,,,,,,,PART 01,AI RI AB GUNDH LAO RI,,DELHI,,08-05-2015 11:35,08-05-2015 11:35,Ingest,1,1,,1,46
12425-1-1.wav,Chayanat,CHAYANAT,,3757,3897,IN-AIR-DSA-GT-M00-024593,12425-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY VIDUSHI SUMITRA GUHA, CUT- 01",,SUMITRA GUHA (VOCAL),,VIDUSHI SUMITRA GUHA,,VOCAL RECITAL,Vocal,TABLA-  SUDHIR PANDAY  SARANGI-  ALLAH RAKHA KALAWANT  HARMONIUM-  SUBHASH DASAKKAR,CHAYANAT (NIGHT),EK TAL,AIRI AB GOONDH LAORI,,,,VILAMBIT &DRUT GAT,AKASHVANI SANGEET SAMMELAN- 2012 (SPECIAL PROGRAMME OF MUSIC),,,,,,,,,,INDORE,,10-06-2015 12:16,10-06-2015 12:16,Ingest,1,1,,1,58
13001-1-1.wav,Bhopali,BHUP,,4230,4370,IN-AIR-DSA-GT-M00-024900,13001-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY BHARATI VAISHAMPAYAN,,,,BHARATI VAISHAMPAYAN,,,Vocal," TANPURA- HRISHIKESH BODAS''A' STAFF,  TABLA-  KEDAR VAISHAMPAYAN""BH'',   HARMONIUM-  CHINMAYA KOHATAKAR'B",BHOOP (NIGHT),EK TAL,AIRI AAJ BHAILWA SUKHWA MORE,,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,PART 01,AIRI AAJ BHAILWA SUKHWA MORE,,SRINAGAR,,17-06-2015 15:12,17-06-2015 15:12,Ingest,1,1,,1,57
13839-1-1.wav,Kans_gandhar,KANS GANDHAR,,4744,4884,IN-AIR-DSA-GT-M00-032358,13839-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY MOHAN KUMAR DAREKAR,,,,,,,Vocal, TABLA-   OMKAR GULWADI   HARMONIUM-  PROMOD MARTHE,N/A (),EK TAL,"AE HO MOHE LAAGE BRINDAVAN KI, AE RI NAINAN BAAN AISE LAGO.",,,,,,,,,,,,CUT-01,,,,,08-07-2015 11:53,08-07-2015 11:53,Ingest,1,1,,1,69
11505-1-1.wav,Chayanat,CHAYANAT,,2962,3102,IN-AIR-DSA-GT-M00-024131,11505-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY DR. VASANT RAO DESHPANDEY,,VASANTRAO DESHPANDE (VOCAL),,DR. VASANT RAO DESHPANDEY,,,Vocal,,CHAYANAT (NIGHT),EK TAL,PANAN BIRI BANAYE,,,,,RAVIVARSIYA AKHIL BHARTYA SANGEET SABHA (NATIONAL PROGRAMME OF MUSIC),,,,,,,PART 01,PANAN BIRI BANAYE,,DELHI,,25-05-2015 10:29,25-05-2015 10:29,Ingest,1,1,,1,85
12596-1-1.wav,Chayanat,CHAYANAT,,3918,4058,IN-AIR-DSA-GT-M00-024643,12596-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY SHUBHADA PARADKAR,,SHUBHADA PARADKAR (VOCAL),,SHUBHADA PARADKAR,,VOCAL RECITAL,Vocal,"  VIOLIN-  RATNAKAR GOKHLE  HARMONIUM-  PRAMOD MARATHE	 TABLA-  DATTA TRIYE GOKTE",CHAYANAT (NIGHT),JHOOMRA,KARAT HO MOSO NIHA KI JHOOTI JHOOTI BATIYA,,,,,RAVI VASARIYA AKHIL BHARTIYA SANGEET SABHA,,,,,,,,,,DELHI,,11-06-2015 15:24,11-06-2015 15:24,Ingest,1,1,,1,90
8128-1-1.wav,Pahadi,PAHADI,,835,975,IN-AIR-DSA-GT-M00-022122,8128-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY MOHINDER SINGH (TAAL-BANDISH IN KEHARWA TAAL) PART 02,,,,MOHINDER SINGH,,,Vocal,"TABLA-  SHRI KALE RAM,  SARANGI-  SHRI SEMENDER PAL SINGH",PAHADI (NIGHT),KEHARWA,BALMA KADAR NAHI JANI,,,,,RAVIVASARIYA AKHIL BHARTIYA SANGEET SABHA,"TABLA-  SHRI KALE RAM,  SARANGI-  SHRI SEMENDER PAL SINGH",,,,,,PART 02,,,JALANDHAR,,06-02-2015 11:50,06-02-2015 11:50,Ingest,1,1,,1,26
11787-1-1.wav,Mishra_khamaj,MISHR KHAMAJ,,3174,3314,IN-AIR-DSA-GT-M00-025602,11787-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY MOHINDER SINGH, CUT- 02",,,,MOHINDER SINGH,,VOCAL RECITAL,Vocal," TABLA-   KALIRAM,  SARANGI- SHAMINDER PAL SINGH, TANPURA- SATVANDER KAUR, SWARMANDAL-OMPRAKASH THAPA",DADRA (ANYTIME),,KARE MAN MANI SAVARIY,,,,,NATIONAL PROGRAM OF MUSIC,,,,,,,PART 1,,,JALANDHAR,,29-05-2015 14:49,29-05-2015 14:49,Ingest,1,1,,1,17
14966-1-1.wav,Jog_kauns,Jog_kauns,,5461,5601,IN-AIR-DSA-GT-M00-027036,14966-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY DR. SHASHANK MAKTEDAR,,,,DR. SHASHANK MAKTEDAR,,VOCAL RECITAL,Vocal," TABLA-   BHARAT KAMAT,   HARMONIUM-   RAYA KORGAONKAR,  TANPURA-  DULARI MANKAD & POOJA CHAUDA",JOG KAUNS (NIGHT),EK TAL,"SUGAR BHAR BAYO, PEER PARAI JAANI NAHI",,,,VILAMBIT &DRUT GAT,AKASHVANI SANGEET SAMMELAN-2013,,,,,,,PART 01,SUGAR BHAR BAYO,,GUJARAT,,04-08-2015 12:12,04-08-2015 12:12,Ingest,1,1,,1,62
14370-1-1.wav,Malkauns,Malkauns,MALKAUNS--1919.wav,5148,5288,IN-AIR-DSA-GT-M00-032489,14370-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY CHANDRA SHEKHAR VAJHE,,,,,,,Vocal, TABLA-   MUKUND RAJ DEV   HARMONIUM-  SRINIVAS ACHARYA,MALKAUNS (NIGHT),EK TAL,PAG LAGAN DE;,,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,CUT-01,,,,,22-07-2015 15:44,22-07-2015 15:44,Ingest,1,1,,1,66
12552-1-1.wav,Darbari,Darbari,,3876,4016,IN-AIR-DSA-GT-M00-024378,12552-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY GIRISH WAJALWAR,,,,GIRISH WAJALWAR,,,Vocal,"TABLA-  MUKUND BHALE,  HARMONIUM- SHAMSHAD AHMAD",DARVARI (NIGHT),EK TAL,AIRI BIRAHI,,,,,AKASHVANI SANGEET SABHA-2009 (SPECIAL PROGRAMME OF MUSIC),,,,,,,PART 01,AIRI BIRAHI,,DELHI,,11-06-2015 13:00,11-06-2015 13:00,Ingest,1,1,,1,71
10736-1-1.wav,Darbari,Darbari,,2391,2531,IN-AIR-DSA-GT-M00-023900,10736-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY ASLAM KHAN,,ASLAM HUSSAIN KHAN (VOCAL),,ASLAM HUSSAIN KHAN,,,Vocal," TABLA-  ANISH PRADHAN,   HARMONIUM-  SUDHIR NAYAK",DARVARI (NIGHT),TEEN TAL,GARAV NA KIJIYE,,,,,RAVIVASARIYA AKHIL BHARTIYA SANGEET SABHA,,,,,,,PART 01,GARAV NA KIJIYE,,MUMBAI,,07-05-2015 14:54,07-05-2015 14:54,Ingest,1,1,,1,101
11226-1-1.wav,Darbari_kanada,Darbari kahnda,,2778,2918,IN-AIR-DSA-GT-M00-024050,11226-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY SHRI BALACHANDRA NAKOD,,BALACHANDRA NAKOD (VOCAL),,SHRI BALACHANDRA NAKOD,,,Vocal," TABLA-  SHRI RAGHAVENDRA NAKOD,   HARMONIUM-  DR. PANCHAKSHARI, HIREMATH,  VIOLIN- SHRI SHANKAR T.KABADI",DARVARI KANADA (NIGHT),EK TAL,AUR NAHIN KACHU KAAM,,,,,RAVIVASARIYA AKHIL BHARTIYA SANGEET SABHA,,,,,,,PART 01,AUR NAHIN KACHU KAAM,,DHARWAD,,18-05-2015 14:37,18-05-2015 14:37,Ingest,1,1,,1,55
11075-1-1.wav,Darbari_kanada,Darbari kahnda,,2686,2826,IN-AIR-DSA-GT-M00-025044,11075-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY K. V. NANDA KUMAR,CUT- 01",,,,K.V. NANDA KUMAR,,VOCAL RECITAL,Vocal," TABLA-  PT.  RAVINDRA YAVGAL ,  VIOLIN-   C.N. CHANDRA SHEKHAR ,  HARMONIUM-  DR. RAVINDRA KATOTI",DARVARI KANADA (NIGHT),JHAPTAL,,,,,,,,,,,,,PART 1,,,BANGALORE,,14-05-2015 14:35,14-05-2015 14:35,Ingest,1,1,,1,60
12295-1-1.wav,Des,Des,DES--541.wav,3628,3768,IN-AIR-DSA-GT-M00-024548,12295-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY AMIT MUKHERJEE, CUT- 02",,,,AMIT MUKHERJEE,,VOCAL RECITAL,Vocal,"TABLA-  GOPAL MASHR,  HARMONIUM-  HIRANMOY MITRA",DES (NIGHT),TEEN TAL,KARAM MORE JAGE AAJ MAHARAJ,,,,,RAVI VASARIYA AKHIL BHARTIYA SANGEET SAMMELAN,,,,,,,,,,DELHI,,08-06-2015 14:13,08-06-2015 14:13,Ingest,1,1,,1,21
12012-1-1.wav,Des,Des,DES--592.wav,3381,3521,IN-AIR-DSA-GT-M00-024481,12012-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY MASHKOOR ALI KHAN, CUT- 03",,MASHQOOR ALI KHAN (VOCAL),,MASHKOOR ALI KHAN,,VOCAL RECITAL,Vocal," TABLA-  USTAD. JAAFAR MD. KHAN,   HARMONIUM-  SUDHANSHU KULKARNI  SARANGI- SARVAR HUSSAIN",DES (NIGHT),TEEN TAL,MEGH BARAS RE ABHI RE MEHARVA,,,,,AKASHWANI SANGEET SAMMELAN(SPECIAL PROGRMME OF MUSIC),,,,,,,,,,DELHI,,03-06-2015 16:27,03-06-2015 16:27,Ingest,1,1,,1,23
10723-1-1.wav,Basant_kedar,Basati - Kedar or Basat - Kadar,,2383,2523,IN-AIR-DSA-GT-M00-023897,10723-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY NILAKSHI ZUVEKAR, PART- 01",,,,NILAKSHI ZUVEKAR,,,Vocal," TABLA-  ONKAAR GALVARI,   HARMONIUM-  ANANTH JOSHI",BASANT KEDAR (NIGHT),TEEN TAL,ATTAR SUGANDH,,,,,RAVIVASARIYA AKHIL BHARTIYA SANGEET SABHA,,,,,,,PART 01,ATTAR SUGANDH,,MUMBAI,,07-05-2015 12:25,07-05-2015 12:25,Ingest,1,1,,1,25
12037-1-1.wav,Des,Des,DES--857.wav,3400,3540,IN-AIR-DSA-GT-M00-024282,12037-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY MEETA PANDIT,,,,MEETA  PANDIT,,,Vocal," TABLA-  PRASUN CHATTERJEE,  SARANGI- MURAD ALI,  HARMONIUM-  MEHMOOD DHOLPURI",DES (NIGHT),,AO PANGHAT PE JAMUNA KE TAT PE,,,,BHAJAN,NATIONAL PROGRAMME OF MUSIC,,,,,,,PART 03,AO PANGHAT PE JAMUNA KE TAT PE,,DELHI,,04-06-2015 11:18,04-06-2015 11:18,Ingest,1,1,,1,32
14873-1-1.wav,Nayaki_kanada,Nayaki - Kanada,NAYAKI_KANADA--1079.wav,5383,5523,IN-AIR-DSA-GT-M00-027012,14873-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY APARNA PANSHIKAR,,,,APARNA PANSHIKAR,,VOCAL RECITAL,Vocal," TABLA-   SALEEM ALLAH WALE,   HARMONIUM-   ZAMEER KHAN",NAYAKI KANADA (NIGHT),ROOPAK,MERO PIYA,,,,,AKASHVANI SANGEET SAMMELAN-2013,,,,,,,PART 02,MERO PIYA,,UTTAR PRADESH,,03-08-2015 11:29,03-08-2015 11:29,Ingest,1,1,,1,38
14987-1-1.wav,Hansdhwani, Hansdhwani,,5482,5622,IN-AIR-DSA-GT-M00-027044,14987-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY PARMESHWAR HEGDE,,PARMESHWAR HEGDE (VOCAL),,PARMESHWAR HEGDE,,VOCAL RECITAL,Vocal," TABLA-   GOPAL KRISHAN HEGDE,   HARMONIUM-   DR. SHUDHANSHU KULKARNI",HAMSADHVANI (),ROOPAK,,,,,,AKASHVANI SANGEET SAMMELAN-2013,,,,,,,PART 02,,,GUJARAT,,04-08-2015 14:34,04-08-2015 14:34,Ingest,1,1,,1,47
13174-1-1.wav,Bageshri_kanada,Bageshri - Kanada,,4388,4528,IN-AIR-DSA-GT-M00-024794,13174-1-1.wav,"HINDUSTANI CLASSICAL VOCAL BY GAJENDRA BAKSHI, CUT- 01",,"GAJENDRA BAXI (VOCAL)	",,GAJENDRA BAKSHI,,VOCAL RECITAL,Vocal," TABLA-  MAHENDI HASAN A. KHAN,  HARMONIUM-   NIRANJAN LELE, TANPURA-  FIROZ KHAN",BAGESHRI KANADA (NIGHT),JHOOMRA,GORE GORE MUKH,,,,VILAMBIT &DRUT GAT,NATIONAL PROGRAMME OF MUSIC,,,,,,,,,,RAJKOT,,22-06-2015 12:05,22-06-2015 12:05,Ingest,1,1,,1,49
14868-1-1.wav,Darbari_kanada,Darbari kahnda,,5378,5518,IN-AIR-DSA-GT-M00-027009,14868-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY GIRISH CHATTOPADHYAY,,,,GIRISH CHATTOPADHYAY`,,VOCAL RECITAL,Vocal," TABLA-  ASIT KUMAR JANA,  HARMONIUM-  HIRANMOY MITRA",DARVARI KANADA (NIGHT),EK TAL,"MUBARAKHVA DIYA, AAJ NANDLAL SAKHI PREM MAD PI",,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,PART 01,"MUBARAKHVA DIYA, AAJ NANDLAL SAKHI PREM MAD PI",,WEST BENGAL,,03-08-2015 11:01,03-08-2015 11:01,Ingest,1,1,,1,67
8227-1-1.wav,Jog,Jog,JOG--2140.wav,932,1072,IN-AIR-DSA-GT-M00-022166,8227-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY GANAPATHI BHAT HASANAGI PART 01,,,,GANAPATHI BHAT HASANAGI,,,Vocal,"TABLA-  PRASUN CHATTERJEE,  HARMONIUM- MOHAN MUNGRE",JOG (NIGHT),TEEN TAL,JIYARA MANTA NAHI,,,,,AKASHVANI SANGEET SAMMELAN-2012,"TABLA-  PRASUN CHATTERJEE,  HARMONIUM- MOHAN MUNGRE",,,,,,PART 01,,,BANGALORE,,10-02-2015 12:03,10-02-2015 12:03,Ingest,1,1,,1,79
14147-1-1.wav,Basant_bhairav,Basant - Bhairav,,4955,5095,IN-AIR-DSA-GT-M00-032439,14147-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY ASLAM KHAN,,,,,,,,,N/A (),TEEN TAL,SUN ODHO MADHAV KE & JAI JAI PITA PARMANAND DATA,,,,,,,,,,,,CUT-02,,,,,14-07-2015 15:06,14-07-2015 15:06,Ingest,1,1,,1,14
14126-1-1.wav,Shivmat_bhairav,Shivmat - Bhairav,,4934,5074,IN-AIR-DSA-GT-M00-032433,14126-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY ASLAM KHAN,,,,,,,Vocal,,SHIVMATT BHAIRAV (MORNING),EK TAL,AE RI MAI MAINE APNO SHIV PAYO & TUM BIN KAUN HARE DUKH MERE.,,,,,,,,,,,,CUT-05,,,,,14-07-2015 12:15,14-07-2015 12:15,Ingest,1,1,,1,17
14124-1-1.wav,Aheer_bhairav,Aheer - Bhairav,,4932,5072,IN-AIR-DSA-GT-M00-032432,14124-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY ASLAM KHAN,,,,,,,Vocal,,AHEER BHAIRAV (MORNING),ROOPAK,"MERO RAB, RAB KO SAB & RAB KO PECHAAN.",,,,,,,,,,,,CUT-04,,,,,14-07-2015 12:12,14-07-2015 12:12,Ingest,1,1,,1,17
11200-1-1.wav,Des,Des,DES--485.wav,2757,2897,IN-AIR-DSA-GT-M00-024041,11200-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY USTAD GHULAM SADIQ KHAN,,GHULAM SADIQ KHAN (VOCAL),,USTAD GHULAM SADIQ KHAN,,,Vocal,,DES (NIGHT),TEEN TAL,KARAM KAR DIJIYE,,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,PART 02,KARAM KAR DIJIYE,,DELHI,,18-05-2015 12:09,18-05-2015 12:09,Ingest,1,1,,1,19
12182-1-1.wav,Durga,Durga,,3525,3665,IN-AIR-DSA-GT-M00-024319,12182-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY USTAD GHULAM SADIQ KHAN,,GHULAM SADIQ KHAN (VOCAL),,USTAD GHULAM SADIQ KHAN,,,Vocal," TABLA-  NAFEES AHMED,   HARMONIUM-  JAIRAM POTDAR,  TANPURA- SUBHASH DIXIT & DURGA SHARMA",DURGA (NIGHT),TEEN TAL,ROOP JOBAN GUN DHARO HI REHAT HAI,,,,,AKASHWANI SANGEET SAMMELAN- 2010 (SPECIAL PROGRAMME OF MUSIC),,,,,,,PART 02,ROOP JOBAN GUN DHARO HI REHAT HAI,,JALANDHAR,,05-06-2015 14:40,05-06-2015 14:40,Ingest,1,1,,1,25
13878-1-1.wav,Rageshree,Rageshree,,4774,4914,IN-AIR-DSA-GT-M00-032364,13878-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY SUHAS VYAS,,,,,,,Vocal, TABLA-   OMKAR GULWADI  HARMONIUM-  SHRI PURSHOTAM BALAVALKAR,RAGESHRI (NIGHT),EK TAL,"MERO MAN LAGO, UTARO NAZARIYA.",,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,CUT-01,,,,,08-07-2015 15:00,08-07-2015 15:00,Ingest,1,1,,1,59
13061-1-1.wav,Paraj,PARAJ,,4288,4428,IN-AIR-DSA-GT-M00-024928,13061-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY MANGALA JOSHI,,,,MANGALA JOSHI,,N,Vocal," TABLA-  MANAMOHAN KUMBHARE,   HARMONIUM-  TUKARAM BUGAD,  TANPURA- HRISHIKESH BODAS",PARAJ (NIGHT),JHAPTAL,LAAL AAYE,,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,PART 02,LAAL AAYE,,SANGLI,,18-06-2015 12:50,18-06-2015 12:50,Ingest,1,1,,1,36
11698-1-1.wav,Gaud_malhar,GAUD MALHAR,,3085,3225,IN-AIR-DSA-GT-M00-024191,11698-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY SMT. KALPANA JHOKARKAR,,,,SMT. KALPANA JHOKARKAR,,,Vocal," HARMONIUM-  SHRI CHAITANYA KUNTE, TABLA-  SHRI ULLHAS RAJ HANS",GAUD MALHAR (NIGHT),TEEN TAL,PAPI DADURVA & AFTER TARANA,,,,,AKASHWANI SANGEET SAMMELAN OCTOBER 2009 (SPECIAL PROGRAMME OF MUSIC),,,,,,,PART 02,PAPI DADURVA & AFTER TARANA,,MATHURA,,27-05-2015 12:10,27-05-2015 12:10,Ingest,1,1,,1,38
12291-1-1.wav,Gaud_malhar,GAUD MALHAR,,3626,3766,IN-AIR-DSA-GT-M00-024351,12291-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY MOHAN LAL MISRA,,,,MOHAN LAL MISRA,,,Vocal," TABLA-  PT.SOHANLAL MISHRA,   HARMONIUM-  RUPOSHRI BHATTACHARYA",GAUD MALHAR (NIGHT),EK TAL,BARSE MEHARWA,,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,PART 02,BARSE MEHARWA,,KOLKATA,,08-06-2015 14:06,08-06-2015 14:06,Ingest,1,1,,1,41
12820-1-1.wav,Gaud_malhar,GAUD MALHAR,,4096,4236,IN-AIR-DSA-GT-M00-024841,12820-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY NEELA M. KODLI,,,,NEELA M. KODLI,,,Vocal," TABLA-   VISHWANATH NAKOD,   HARMONIUM-   VASANT KANAKAPUR",GAUD MALHAR (NIGHT),TEEN TAL,MANAN KARI,,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,PART 02,MANAN KARI,,DHARWAD,,15-06-2015 15:41,15-06-2015 15:41,Ingest,1,1,,1,41
11808-1-1.wav,Gaud_malhar,Gaud - Malhar,,3194,3334,IN-AIR-DSA-GT-M00-024216,11808-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY DINKAR KENKINI,,DINKAR KAIKINI (VOCAL),,DINKAR KENKINI,,,Vocal,,GAUD MALHAR (NIGHT),TEEN TAL,BALMA BAHAR AYEE,,,,,NATIONAL PROGRAMME OF MUSIC,,,,,,,PART 01,BALMA BAHAR AYEE,,DELHI,,01-06-2015 12:53,01-06-2015 12:53,Ingest,1,1,,1,56
12205-1-1.wav,Gaud_sarang,GAUD SARANG,,3548,3688,IN-AIR-DSA-GT-M00-024325,12205-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY ARUN KASHALKAR,,ARUN KASHALKAR (VOCAL),,ARUN KASHALKAR,,,Vocal," TABLA-  JAYANT NAYK,   HARMONIUM-  JAYANT PHARKE",GAUD SARANG (AFTERNOON),ROOPAK,NA MARO PICHKARI,,,,KHAYAL,SPECIAL PROGRAMME OF MUSIC,,,,,,,PART 02,NA MARO PICHKARI,,DELHI,,05-06-2015 15:26,05-06-2015 15:26,Ingest,1,1,,1,32
14127-1-1.wav,Nat_bhairav,NAT BHAIRAV,,4935,5075,IN-AIR-DSA-GT-M00-032434,14127-1-1.wav,HINDUSTANI CLASSICAL VOCAL BY ASLAM KHAN,,,,,,,Vocal,,NAT BHAIRAV (MORNING),EK TAL,ARE MAN MURAK JANAM & NAAM RATAT HOON,,,,,,,,,,,,CUT-06,,,,,14-07-2015 12:18,14-07-2015 12:18,Ingest,1,1,,1,18
11596-1-1.wav,Gavati,GAVATI,,3018,3158,IN-AIR-DSA-GT-M00-024156,11596-1-1.wav,HINDUSTANI CLASSICAL VOCAL DUET BY RAJESH MISHR AND GEETESH MISHR,,,,RAJESH MISHR AND GEETESH MISHR,,,Vocal Duet," TABLA-  SUDHIR PANDEY,   HARMONIUM-  VINAY MISHR,  SARANGI- BHARAT BHUSHAN",GAVATI (NIGHT),TEEN TAL,,,,,TARANA,NATIONAL PROGRAMME OF MUSIC,,,,,,,PART 02,,,DELHI,,26-05-2015 10:45,26-05-2015 10:45,Ingest,1,1,,1,31
